CustomerID,Recency,Frequency,Monetary,Cluster
14154.0,70,52,1345.62,0
14155.0,98,6,118.75,1
14156.0,2,620,49841.97,2
14157.0,117,39,277.17,1
14159.0,1,356,1427.3,0
14161.0,47,108,1110.52,0
14162.0,5,25,289.36,0
14163.0,31,25,749.79,0
14165.0,107,25,122.53999999999999,1
14167.0,94,27,259.0,1
14173.0,51,11,114.04,0
14175.0,3,59,1205.99,0
14176.0,129,31,576.9000000000001,1
14177.0,11,20,118.08,0
14178.0,14,29,197.37,0
14180.0,17,179,3433.62,0
14185.0,163,3,197.65,1
14188.0,46,23,760.9,0
14189.0,32,119,2156.07,0
14191.0,16,36,786.7,0
14193.0,101,23,422.53999999999996,1
14194.0,4,220,3969.16,0
14195.0,33,7,1012.0,0
14198.0,71,12,183.3,0
14199.0,50,2,185.39999999999998,0
14201.0,18,20,411.1,0
14205.0,96,14,222.9,1
14206.0,70,20,328.15999999999997,0
14209.0,45,53,1083.15,0
14210.0,29,86,1599.65,0
14211.0,39,48,909.89,0
14214.0,2,54,822.21,0
14215.0,18,62,1098.27,0
14217.0,16,50,989.25,0
14220.0,79,21,632.4,0
14221.0,21,81,1653.83,0
14222.0,8,41,683.17,0
14223.0,95,18,304.9,1
14224.0,47,81,495.32,0
14226.0,42,42,1709.4,0
14227.0,28,134,2399.52,0
14229.0,123,26,762.13,1
14231.0,15,50,925.71,0
14232.0,18,61,1003.97,0
14233.0,43,20,959.1,0
14235.0,58,47,1264.55,0
14236.0,203,3,189.3,1
14237.0,205,9,161.0,1
14238.0,158,8,146.85,1
14239.0,32,67,1295.04,0
14240.0,57,10,226.85,0
14241.0,15,10,213.70000000000002,0
14242.0,66,16,280.55,0
14243.0,8,98,1776.16,0
14245.0,51,108,1693.45,0
14246.0,77,24,449.64,0
14247.0,110,20,136.76999999999998,1
14248.0,150,8,302.58,1
14256.0,92,53,969.0600000000001,1
14257.0,16,56,1030.59,0
14258.0,31,67,7607.82,0
14262.0,72,16,240.0,0
14264.0,77,5,115.7,0
14267.0,92,30,836.36,1
14270.0,163,29,492.65000000000003,1
14271.0,57,10,112.32,0
14272.0,86,8,132.09,1
14273.0,49,12,218.7,0
14276.0,12,43,720.4,0
14277.0,44,75,1637.43,0
14280.0,28,8,134.04,0
14282.0,8,75,2023.38,0
14285.0,8,1,5.9,0
14286.0,74,141,2050.08,0
14287.0,30,4,83.28,0
14288.0,45,16,426.6,0
14289.0,8,38,723.52,0
14290.0,193,23,777.5600000000001,1
14291.0,4,120,2030.22,0
14292.0,35,42,1125.21,0
14293.0,136,22,508.02000000000004,1
14297.0,106,11,232.6,1
14298.0,22,908,30493.99,3
14299.0,150,24,1565.94,1
14304.0,54,17,383.45,0
14307.0,51,107,1694.98,0
14309.0,14,59,1132.56,0
14311.0,74,20,310.26,0
14312.0,18,49,854.59,0
14315.0,23,37,856.2,0
14320.0,38,31,477.79,0
14321.0,8,58,626.93,0
14323.0,70,19,299.82,0
14326.0,74,8,183.85,0
14329.0,105,114,2125.6,1
14334.0,35,105,1678.23,0
14336.0,30,59,1114.39,0
14338.0,28,30,579.97,0
14339.0,74,14,309.52,0
14340.0,50,6,134.7,0
14341.0,47,45,703.15,0
14342.0,42,7,309.6,0
14344.0,38,45,645.88,0
14346.0,129,17,262.44,1
14348.0,91,18,409.57,1
14350.0,106,18,282.93,1
14352.0,66,38,845.32,0
14353.0,46,6,90.6,0
14355.0,197,11,174.4,1
14364.0,1,37,2492.4,0
14367.0,16,273,4145.52,0
14368.0,151,8,155.0,1
14371.0,126,4,100.5,1
14373.0,189,4,76.55,1
14375.0,17,75,257.68,0
14377.0,23,11,617.05,0
14379.0,127,17,110.98,1
14386.0,128,7,142.4,1
14388.0,34,69,1173.19,0
14389.0,22,19,311.14,0
14390.0,42,104,1036.08,0
14393.0,49,5,67.95,0
14395.0,9,186,1966.22,0
14396.0,203,34,110.35000000000001,1
14397.0,3,18,379.04,0
14401.0,1,47,1282.72,0
14403.0,48,17,976.01,0
14404.0,1,74,1038.28,0
14407.0,37,35,1002.6800000000001,0
14408.0,3,50,1215.32,0
14409.0,150,13,666.1,1
14410.0,38,108,778.8,0
14411.0,142,14,1063.0,1
14413.0,194,23,122.7,1
14414.0,190,8,217.2,1
14415.0,14,277,2759.32,0
14419.0,84,58,307.56,0
14421.0,43,15,455.18,0
14422.0,2,61,1032.15,0
14423.0,50,3,265.2,0
14426.0,10,140,2209.93,0
14428.0,71,28,330.62,0
14431.0,134,17,470.36,1
14437.0,197,5,63.0,1
14438.0,138,9,131.9,1
14439.0,151,32,2661.24,1
14440.0,148,31,1185.71,1
14441.0,87,13,356.84000000000003,1
14442.0,36,63,1589.82,0
14443.0,142,39,608.4,1
14446.0,78,83,303.04,0
14447.0,28,39,601.03,0
14448.0,195,18,102.35000000000001,1
14449.0,78,107,401.3,0
14450.0,12,40,483.25,0
14451.0,26,52,360.0,0
14453.0,22,22,119.93,0
14457.0,142,4,113.64,1
14460.0,3,10,276.53999999999996,0
14461.0,10,166,1746.22,0
14462.0,17,149,1140.72,0
14463.0,2,4,309.42,0
14465.0,78,130,1058.6200000000001,0
14466.0,18,35,1345.7,0
14467.0,144,15,131.7,1
14470.0,119,35,297.64,1
14472.0,19,224,1529.6299999999999,0
14473.0,114,1,85.0,1
14475.0,18,28,622.17,0
14476.0,88,19,215.7,1
14477.0,16,3,523.0,0
14479.0,85,18,316.25,1
14481.0,119,12,302.86,1
14482.0,70,15,238.1,0
14483.0,113,9,137.1,1
14487.0,200,13,125.10000000000001,1
14489.0,39,30,463.38,0
14491.0,7,17,340.93,0
14496.0,143,19,538.8100000000001,1
14497.0,140,29,475.37,1
14498.0,18,28,313.24,0
14499.0,110,44,126.02000000000001,1
14500.0,21,5,284.85,0
14501.0,15,10,251.21,0
14502.0,66,237,1070.23,0
14503.0,10,40,597.07,0
14504.0,74,96,542.71,0
14505.0,36,406,3192.76,0
14506.0,115,88,566.86,1
14507.0,47,55,615.31,0
14512.0,19,23,275.28,0
14513.0,38,11,317.35,0
14514.0,33,39,403.11,0
14515.0,23,30,765.65,0
14520.0,122,1,165.0,1
14522.0,29,7,278.63,0
14524.0,10,142,1052.72,0
14525.0,17,147,2032.94,0
14527.0,2,464,3793.27,0
14530.0,17,111,1560.84,0
14532.0,68,64,932.85,0
14533.0,184,10,433.5,1
14534.0,1,272,2283.59,0
14535.0,80,95,853.97,0
14536.0,91,19,171.8,1
14538.0,88,3,106.5,1
14540.0,141,11,195.9,1
14541.0,45,101,1013.75,0
14542.0,17,5,103.25,0
14543.0,3,56,2802.7999999999997,0
14544.0,193,57,1121.92,1
14546.0,33,142,874.88,0
14548.0,149,2,326.4,1
14549.0,143,56,289.24,1
14551.0,35,7,125.43,0
14553.0,50,39,312.32,0
14555.0,133,16,197.94,1
14560.0,27,37,1232.0,0
14561.0,16,16,222.07,0
14562.0,14,106,1131.49,0
14565.0,37,78,1877.55,0
14570.0,112,29,218.06,1
14572.0,85,105,1077.93,0
14573.0,11,235,1653.42,0
14576.0,203,1,35.400000000000006,1
14577.0,64,62,468.01,0
14583.0,17,113,314.33,0
14584.0,14,86,828.81,0
14586.0,108,19,237.36,1
14587.0,16,363,1473.53,0
14589.0,203,3,39.75,1
14591.0,45,45,250.22,0
14593.0,30,64,339.59,0
14594.0,205,31,255.0,1
14595.0,145,5,163.8,1
14597.0,23,3,165.1,0
14600.0,137,25,393.33000000000004,1
14603.0,106,2,660.0,1
14606.0,2,1538,7572.56,3
14607.0,93,3,495.0,1
14608.0,194,1,204.0,1
14609.0,9,2,295.2,0
14616.0,74,3,406.08000000000004,0
14618.0,169,5,211.8,1
14619.0,77,20,394.44,0
14620.0,37,26,412.78000000000003,0
14621.0,19,33,636.3100000000001,0
14622.0,16,21,320.58000000000004,0
14623.0,18,73,397.86,0
14625.0,27,53,899.63,0
14626.0,65,29,586.9,0
14628.0,74,12,331.58000000000004,0
14631.0,66,25,630.08,0
14632.0,94,8,114.56,1
14633.0,97,20,344.90000000000003,1
14636.0,100,16,300.19,1
14639.0,123,70,1235.13,1
14640.0,1,44,819.75,0
14643.0,2,31,693.8100000000001,0
14644.0,130,8,187.50000000000003,1
14645.0,107,9,240.10000000000002,1
14646.0,4,934,121973.65,2
14647.0,33,30,243.22,0
14649.0,44,49,584.22,0
14651.0,42,60,416.32,0
14653.0,170,29,344.81,1
14655.0,54,14,810.56,0
14656.0,1,80,291.05,0
14657.0,113,76,524.4,1
14659.0,19,129,1381.76,0
14662.0,66,92,524.86,0
14665.0,128,41,731.66,1
14667.0,3,338,4810.83,0
14669.0,73,170,1269.99,0
14670.0,112,132,411.53,1
14672.0,66,61,765.55,0
14673.0,199,15,373.49,1
14676.0,38,17,1148.52,0
14680.0,10,160,15510.130000000001,0
14681.0,43,5,393.95,0
14682.0,19,2,52.0,0
14684.0,47,189,519.26,0
14688.0,11,194,2931.22,0
14689.0,40,13,112.8,0
14691.0,44,17,439.6,0
14692.0,67,54,480.3,0
14693.0,96,8,172.9,1
14696.0,19,67,1171.39,0
14697.0,49,22,188.60999999999999,0
14699.0,46,8,109.13000000000001,0
14700.0,21,77,1557.6,0
14701.0,4,238,1958.28,0
14702.0,112,118,1222.15,1
14704.0,12,30,110.12,0
14705.0,30,1,179.0,0
14708.0,200,12,419.06,1
14709.0,19,85,1943.04,0
14711.0,17,205,1603.99,0
14713.0,18,189,1449.6399999999999,0
14715.0,130,22,247.45,1
14719.0,11,77,488.12,0
14723.0,189,90,471.0,1
14727.0,106,10,268.58,1
14729.0,205,71,313.49,1
14730.0,10,158,767.07,0
14731.0,37,30,251.01999999999998,0
14732.0,18,80,1283.2,0
14733.0,2,170,8349.06,0
14735.0,8,97,2886.41,0
14737.0,185,8,434.0,1
14738.0,30,25,525.69,0
14739.0,51,24,1307.6200000000001,0
14740.0,28,89,1448.21,0
14741.0,193,19,495.3,1
14744.0,129,17,928.03,1
14745.0,16,31,581.67,0
14747.0,81,18,328.2,0
14748.0,44,51,771.13,0
14754.0,127,15,228.26999999999998,1
14755.0,7,118,2239.28,0
14758.0,37,57,1206.94,0
14759.0,64,35,572.25,0
14760.0,128,5,89.2,1
14761.0,166,7,97.5,1
14762.0,95,21,300.52,1
14765.0,7,7,80.5,0
14766.0,45,67,1166.21,0
14769.0,33,615,5837.35,0
14770.0,64,52,876.42,0
14775.0,203,20,406.56,1
14776.0,3,68,1469.16,0
14778.0,140,18,334.05,1
14779.0,112,41,386.15,1
14782.0,151,6,200.10000000000002,1
14784.0,155,4,114.68,1
14790.0,85,10,152.16,1
14794.0,35,40,679.54,0
14796.0,4,587,4018.56,0
14798.0,142,6,75.68,1
14800.0,23,287,3394.06,0
14803.0,107,19,730.79,1
14805.0,145,19,109.25,1
14808.0,4,85,679.62,0
14810.0,30,170,1278.7,0
14813.0,201,30,155.43,1
14816.0,29,4,271.85,0
14817.0,32,63,1110.34,0
14818.0,1,25,409.63,0
14819.0,24,3,84.72,0
14820.0,5,8,139.77,0
14821.0,198,2,48.800000000000004,1
14823.0,12,70,321.43,0
14825.0,35,67,1025.8700000000001,0
14828.0,28,17,2139.76,0
14829.0,16,34,531.63,0
14834.0,72,11,243.69,0
14837.0,33,30,492.26,0
14840.0,99,4,62.85,1
14841.0,11,106,2375.57,0
14842.0,23,78,1688.48,0
14844.0,8,66,1543.35,0
14849.0,7,172,3397.65,0
14850.0,143,21,325.75,1
14851.0,88,14,206.13,1
14852.0,9,58,1208.25,0
14853.0,43,3,214.5,0
14854.0,1,96,1918.18,0
14859.0,36,11,296.86,0
14865.0,203,3,37.2,1
14866.0,198,1,103.67999999999999,1
14867.0,17,36,710.28,0
14868.0,65,24,439.33,0
14870.0,93,13,327.25,1
14871.0,10,62,354.75,0
14873.0,42,28,519.68,0
14875.0,94,5,362.0,1
14878.0,5,81,1083.02,0
14880.0,17,26,363.27,0
14883.0,43,19,310.56,0
14886.0,84,18,364.8,1
14888.0,39,20,369.2,0
14889.0,168,10,135.9,1
14890.0,85,7,125.65,1
14891.0,19,27,449.38,0
14895.0,14,216,4729.76,0
14896.0,36,43,468.77000000000004,0
14897.0,128,10,175.5,1
14898.0,72,24,610.93,0
14901.0,192,38,497.04999999999995,1
14903.0,32,207,1800.23,0
14905.0,65,9,308.55,0
14907.0,192,47,960.69,1
14911.0,1,1872,47199.15,3
14912.0,78,14,482.78999999999996,0
14913.0,15,62,917.15,0
14915.0,109,8,142.28,1
14916.0,155,15,295.05,1
14920.0,44,57,977.77,0
14921.0,33,53,903.01,0
14924.0,77,10,310.05,0
14930.0,106,62,1104.13,1
14931.0,37,10,586.0,0
14932.0,197,17,363.53,1
14934.0,114,39,828.84,1
14935.0,129,10,1784.71,1
14936.0,7,162,3636.39,0
14944.0,18,67,1832.03,0
14948.0,51,13,278.4,0
14952.0,38,87,3534.61,0
14957.0,84,12,58.49,1
14958.0,16,34,392.28,0
14959.0,47,45,422.38,0
14960.0,3,2,88.3,0
14961.0,63,142,3179.66,0
14962.0,102,5,126.7,1
14963.0,15,38,294.2,0
14964.0,79,13,206.21,0
14970.0,84,12,782.25,1
14973.0,57,5,654.6,0
14976.0,27,46,450.26,0
14978.0,67,178,1537.28,0
14981.0,78,8,102.12,0
14984.0,12,17,110.17999999999999,0
14985.0,30,87,296.75,0
14987.0,197,2,163.2,1
14988.0,43,40,334.54,0
14995.0,112,37,119.31,1
14997.0,9,9,155.28,0
14998.0,1,75,429.87,0
15002.0,128,75,1147.5900000000001,1
15005.0,9,566,3240.98,0
15012.0,205,54,191.06,1
15014.0,7,3,117.72999999999999,0
15016.0,4,20,170.04,0
15018.0,84,17,291.34000000000003,1
15019.0,98,70,266.0,1
15021.0,7,240,903.23,0
15023.0,50,278,2857.73,0
15024.0,128,62,688.09,1
15026.0,72,26,230.78,0
15027.0,51,14,654.12,0
15028.0,200,14,185.97,1
15030.0,99,3,152.76,1
15031.0,114,24,150.83,1
15032.0,88,52,4959.1,0
15033.0,40,178,1169.14,0
15034.0,64,185,2664.83,0
15036.0,9,59,245.69,0
15038.0,19,110,517.45,0
15039.0,3,1039,15220.960000000001,3
15041.0,1,67,180.35,0
15042.0,30,5,135.93,0
15044.0,8,264,5048.07,0
15045.0,89,4,388.9,1
15046.0,5,129,2920.2599999999998,0
15047.0,101,22,343.62,1
15048.0,52,61,256.45,0
15049.0,105,3,121.17000000000002,1
15052.0,150,30,215.78,1
15053.0,113,20,222.65,1
15057.0,107,25,1489.5,1
15058.0,14,156,1011.31,0
15059.0,2,141,732.93,0
15061.0,3,259,32220.04,2
15062.0,49,45,814.04,0
15063.0,45,5,370.79999999999995,0
15065.0,59,72,1406.4,0
15067.0,114,35,848.05,1
15068.0,88,39,239.95999999999998,1
15069.0,11,70,1109.53,0
15070.0,204,1,106.2,1
15071.0,107,12,588.6700000000001,1
15073.0,17,44,861.96,0
15076.0,4,49,880.85,0
15078.0,22,201,4184.16,0
15079.0,44,47,895.61,0
15081.0,40,17,248.05,0
15083.0,88,5,88.2,1
15087.0,113,15,306.94,1
15090.0,140,23,381.32,1
15092.0,47,26,457.81,0
15093.0,38,82,3396.68,0
15095.0,35,29,770.5,0
15098.0,13,3,39916.5,2
15100.0,165,3,876.0,1
15101.0,191,4,102.28,1
15104.0,28,69,1027.44,0
15106.0,43,53,778.45,0
15107.0,143,16,319.5,1
15108.0,17,31,623.45,0
15109.0,77,28,484.95,0
15110.0,150,9,169.65,1
15111.0,204,16,288.5,1
15114.0,14,71,1027.25,0
15116.0,36,15,479.65,0
15117.0,47,8,312.4,0
15119.0,77,14,266.4,0
15121.0,120,18,295.15,1
15122.0,35,46,930.61,0
15123.0,38,53,1069.47,0
15124.0,23,9,90.75,0
15125.0,3,89,8380.18,0
15128.0,51,33,483.7,0
15129.0,8,58,1801.33,0
15130.0,1,22,330.11,0
15132.0,31,25,489.87,0
15133.0,89,17,657.9,1
15134.0,9,24,411.08,0
15135.0,70,9,139.05,0
15139.0,71,13,178.96,0
15140.0,30,39,1127.45,0
15143.0,57,14,259.45,0
15144.0,49,52,1695.02,0
15145.0,58,41,724.03,0
15146.0,123,63,834.22,1
15147.0,71,28,623.5,0
15150.0,18,94,1318.07,0
15152.0,18,43,756.1,0
15157.0,190,54,1085.46,1
15159.0,3,210,6145.59,0
15160.0,189,4,158.16,1
15163.0,24,10,155.0,0
15164.0,40,56,368.18,0
15165.0,205,27,487.75,1
15167.0,152,41,163.0,1
15171.0,162,5,1289.5,1
15172.0,28,38,526.2,0
15174.0,154,11,135.75,1
15178.0,92,3,40.5,1
15179.0,65,46,1455.12,0
15180.0,199,6,87.5,1
15181.0,7,10,434.99999999999994,0
15182.0,100,16,370.48,1
15184.0,22,20,235.23000000000002,0
15187.0,44,9,431.6,0
15189.0,3,89,5915.99,0
15192.0,22,40,737.99,0
15194.0,2,192,4067.51,0
15197.0,84,15,773.25,1
15199.0,67,6,657.15,0
15201.0,35,38,602.27,0
15203.0,29,56,692.9,0
15204.0,189,9,316.58,1
15206.0,107,1,17.700000000000003,1
15208.0,185,3,65.4,1
15210.0,56,20,331.18,0
15211.0,196,23,383.07,1
15212.0,73,5,101.8,0
15213.0,150,24,328.35,1
15214.0,15,46,651.63,0
15218.0,10,84,2447.6,0
15219.0,7,9,305.75,0
15220.0,1,61,946.81,0
15221.0,198,5,403.25,1
15222.0,150,5,585.0,1
15223.0,57,20,755.75,0
15224.0,190,14,322.08,1
15225.0,66,23,409.40000000000003,0
15226.0,142,8,154.41,1
15227.0,47,43,876.8199999999999,0
15228.0,1,43,1253.45,0
15230.0,71,23,429.6,0
15234.0,108,14,197.0,1
15235.0,49,143,2247.51,0
15236.0,130,15,321.05,1
15237.0,35,76,1093.65,0
15238.0,15,14,300.14,0
15240.0,23,42,1045.38,0
15241.0,15,70,1065.36,0
15244.0,80,15,297.94,0
15245.0,19,65,1737.72,0
15246.0,70,33,514.15,0
15249.0,28,144,2841.37,0
15251.0,10,58,5489.2,0
15252.0,15,14,300.55,0
15253.0,1,12,173.85,0
15257.0,115,7,317.15,1
15258.0,49,16,315.66,0
15260.0,18,54,1270.48,0
15262.0,155,10,178.95000000000002,1
15265.0,67,42,712.24,0
15266.0,170,6,119.3,1
15267.0,14,5,1035.76,0
15270.0,70,28,1313.75,0
15271.0,11,72,910.7,0
15279.0,186,19,290.51,1
15280.0,3,16,113.12,0
15281.0,29,114,1927.41,0
15288.0,32,69,1624.0,0
15289.0,81,19,375.45,0
15290.0,35,77,2032.57,0
15291.0,4,83,3306.27,0
15292.0,33,25,180.94,0
15296.0,7,113,2091.49,0
15298.0,19,90,1777.2,0
15299.0,95,4,2435.01,1
15301.0,4,126,2813.11,0
15303.0,122,31,574.02,1
15304.0,50,12,381.6,0
15308.0,106,19,310.47,1
15311.0,3,1315,36253.45,3
15312.0,47,29,607.9,0
15314.0,31,24,327.97,0
15316.0,158,1,165.0,1
15319.0,115,16,204.5,1
15321.0,123,38,1159.47,1
15326.0,165,29,311.71,1
15329.0,3,16,309.1,0
15332.0,198,35,1661.06,1
15333.0,40,16,1028.56,0
15334.0,5,29,114.5,0
15339.0,150,41,257.9,1
15346.0,164,17,252.42000000000002,1
15347.0,198,5,201.60000000000002,1
15349.0,18,60,366.11,0
15350.0,205,5,115.65,1
15351.0,201,51,274.67,1
15353.0,86,63,777.02,0
15356.0,7,345,1607.57,0
15358.0,10,309,4776.95,0
15361.0,193,7,418.92,1
15363.0,204,16,326.0,1
15364.0,86,3,331.80000000000007,1
15365.0,147,12,208.61,1
15366.0,189,8,105.54,1
15367.0,77,65,1416.18,0
15370.0,35,51,1127.94,0
15373.0,5,92,1520.3,0
15376.0,54,59,654.17,0
15379.0,1,194,3703.29,0
15380.0,197,1,230.10000000000002,1
15381.0,45,8,596.85,0
15382.0,16,130,2127.12,0
15384.0,1,41,642.41,0
15386.0,18,31,394.14,0
15388.0,102,10,140.54,1
15389.0,3,1,500.0,0
15392.0,191,19,338.98,1
15393.0,112,8,124.10000000000001,1
15394.0,36,54,1436.44,0
15395.0,157,7,107.45,1
15397.0,121,6,94.0,1
15400.0,16,7,458.8,0
15402.0,28,28,440.99,0
15405.0,21,8,349.1,0
15406.0,132,43,252.29,1
15407.0,15,62,740.73,0
15408.0,96,34,267.18,1
15410.0,4,78,2361.9300000000003,0
15411.0,14,10,156.4,0
15412.0,3,10,190.53,0
15414.0,74,5,36.2,0
15415.0,145,48,572.8100000000001,1
15416.0,71,107,2274.43,0
15421.0,47,41,739.36,0
15422.0,154,6,97.7,1
15424.0,86,17,383.34,1
15426.0,88,120,662.98,0
15433.0,45,41,533.3,0
15434.0,32,12,306.96,0
15436.0,65,130,489.05,0
15437.0,94,45,200.16,1
15440.0,40,20,125.8,0
15442.0,80,2,594.0,0
15443.0,152,51,437.71,1
15445.0,96,5,113.5,1
15447.0,162,9,155.17,1
15448.0,144,28,494.64,1
15449.0,16,40,647.7,0
15452.0,96,43,247.25,1
15453.0,19,41,197.09,0
15454.0,194,25,179.1,1
15456.0,115,60,447.22,1
15457.0,93,58,237.07,1
15460.0,185,58,216.76,1
15462.0,18,5,105.0,0
15464.0,169,157,1048.85,1
15465.0,12,64,5352.509999999999,0
15482.0,82,14,1437.44,0
15483.0,98,54,114.85,1
15485.0,167,43,1278.63,1
15489.0,43,23,348.26,0
15491.0,11,129,2409.95,0
15493.0,81,143,951.25,0
15497.0,151,10,970.6,1
15498.0,3,328,7838.45,0
15502.0,107,83,2640.46,1
15503.0,194,70,147.09,1
15507.0,3,46,492.36,0
15508.0,20,92,1000.27,0
15510.0,162,1,250.0,1
15512.0,191,6,101.2,1
15513.0,7,162,7094.8,0
15514.0,57,108,2561.94,0
15517.0,65,27,267.03,0
15518.0,47,108,987.57,0
15521.0,44,123,1667.78,0
15525.0,205,57,313.93,1
15527.0,14,71,1147.29,0
15528.0,85,26,229.33,1
15529.0,42,296,1932.21,0
15530.0,78,54,553.13,0
15532.0,189,50,356.35,1
15535.0,4,75,536.4,0
15543.0,120,28,127.86,1
15544.0,5,153,2077.4900000000002,0
15545.0,202,31,135.32999999999998,1
15547.0,25,288,2404.53,0
15549.0,147,61,942.1,1
15550.0,1,29,279.03999999999996,0
15552.0,49,17,90.12,0
15554.0,109,14,217.2,1
15555.0,7,343,2121.99,0
15561.0,47,7,265.75,0
15562.0,183,1,134.55,1
15563.0,32,62,735.62,0
15569.0,164,7,288.5,1
15570.0,38,224,2525.42,0
15572.0,80,92,876.04,0
15574.0,9,168,702.25,0
15577.0,137,4,29.65,1
15579.0,145,26,199.6,1
15581.0,4,124,653.84,0
15582.0,52,22,303.61,0
15585.0,8,31,455.3,0
15587.0,183,3,344.88,1
15589.0,87,29,478.53000000000003,1
15594.0,66,15,267.91,0
15596.0,46,75,1389.69,0
15599.0,36,29,448.83,0
15601.0,2,310,5123.4,0
15602.0,32,17,542.95,0
15605.0,84,39,690.1800000000001,0
15606.0,2,57,2136.16,0
15607.0,168,13,104.76,1
15609.0,16,16,298.48,0
15611.0,9,12,486.01,0
15615.0,15,203,5221.96,0
15620.0,52,60,875.01,0
15622.0,29,138,2602.0,0
15624.0,38,18,311.4,0
15625.0,11,46,945.27,0
15626.0,161,20,281.88,1
15628.0,14,58,1005.12,0
15630.0,36,21,396.86,0
15632.0,13,73,1556.66,0
15636.0,114,8,306.7,1
15640.0,16,250,6780.22,0
15641.0,92,82,1305.38,1
15643.0,23,33,664.0,0
15644.0,87,112,423.19,0
15646.0,78,28,340.04,0
15648.0,35,25,657.35,0
15649.0,168,2,816.0,1
15651.0,92,16,227.32,1
15655.0,75,34,560.67,0
15656.0,10,35,563.63,0
15658.0,22,48,1024.1000000000001,0
15660.0,36,41,739.02,0
15661.0,149,5,309.8,1
15665.0,75,77,1476.22,0
15668.0,49,1,76.32000000000001,0
15669.0,7,25,434.74,0
15670.0,128,12,173.05,1
15671.0,74,50,1033.13,0
15673.0,46,99,1785.73,0
15674.0,45,60,1379.66,0
15675.0,112,3,45.0,1
15676.0,115,61,897.8,1
15679.0,14,13,178.22,0
15680.0,198,30,478.89,1
15681.0,14,32,703.22,0
15687.0,18,97,1679.45,0
15689.0,193,6,103.5,1
15691.0,84,2,136.8,1
15694.0,7,40,3305.78,0
15695.0,98,22,409.98,1
15696.0,52,104,1637.9,0
15700.0,3,86,696.68,0
15703.0,96,5,211.5,1
15704.0,19,74,1507.32,0
15705.0,32,6,143.1,0
15708.0,54,191,2068.3,0
15709.0,115,6,133.25,1
15712.0,14,27,458.65000000000003,0
15713.0,198,9,171.15,1
15716.0,33,93,902.44,0
15717.0,66,7,150.3,0
15719.0,10,530,2773.12,0
15722.0,19,34,770.65,0
15723.0,196,41,203.1,1
15724.0,33,11,218.25,0
15727.0,30,159,3250.87,0
15729.0,44,5,85.0,0
15730.0,38,29,467.43,0
15732.0,44,14,294.12,0
15733.0,114,10,162.3,1
15734.0,32,11,578.6500000000001,0
15737.0,17,44,729.73,0
15738.0,15,107,2929.06,0
15743.0,16,18,322.55,0
15745.0,68,18,302.85,0
15747.0,4,19,242.65,0
15749.0,67,10,44534.3,2
15750.0,2,133,1109.83,0
15752.0,81,158,1045.18,0
15753.0,136,1,79.2,1
15754.0,78,6,91.8,0
15755.0,67,37,620.73,0
15756.0,45,87,249.12,0
15757.0,49,16,261.36,0
15759.0,50,7,253.04,0
15764.0,16,92,1694.52,0
15768.0,35,18,479.15,0
15769.0,4,61,30765.72,0
15775.0,77,7,104.9,0
15777.0,72,21,1047.11,0
15780.0,15,29,475.28000000000003,0
15781.0,137,5,83.35,1
15785.0,29,45,1330.4,0
15789.0,190,25,351.3,1
15791.0,36,54,1223.24,0
15793.0,100,3,306.64,1
15796.0,19,69,1249.92,0
15797.0,45,7,1840.2,0
15799.0,16,37,481.24,0
15800.0,78,14,244.5,0
15804.0,2,62,1125.39,0
15805.0,7,163,2997.75,0
15806.0,108,16,300.36,1
15808.0,138,208,3734.9700000000003,1
15809.0,15,27,399.21,0
15810.0,2,87,1361.19,0
15811.0,37,74,1294.84,0
15812.0,20,32,1054.22,0
15813.0,39,40,1303.9099999999999,0
15815.0,44,19,1394.08,0
15819.0,31,77,1177.14,0
15820.0,151,17,206.98,1
15822.0,191,16,440.2,1
15823.0,204,1,15.0,1
15825.0,4,20,532.94,0
15826.0,42,28,720.0,0
15827.0,15,70,1115.67,0
15831.0,156,17,309.94,1
15832.0,85,54,836.79,0
15834.0,108,166,1281.37,1
15835.0,92,26,488.31,1
15838.0,10,68,9249.36,0
15840.0,4,17,241.74,0
15841.0,50,24,613.26,0
15843.0,135,8,118.95000000000002,1
15845.0,11,72,1963.34,0
15847.0,119,9,180.68,1
15852.0,18,22,160.71,0
15854.0,4,92,2037.69,0
15855.0,15,59,474.69,0
15856.0,13,220,7673.91,0
15858.0,121,102,816.22,1
15860.0,64,53,420.26,0
15861.0,98,115,722.48,1
15862.0,36,87,491.01,0
15863.0,24,2,9.2,0
15864.0,8,7,414.26,0
15865.0,45,16,313.93,0
15867.0,14,260,2057.77,0
15869.0,108,15,149.64,1
15874.0,9,87,2207.75,0
15880.0,201,105,343.28000000000003,1
15881.0,143,29,501.39000000000004,1
15882.0,30,23,516.36,0
15885.0,140,1,15.0,1
15889.0,201,66,297.92,1
15891.0,58,62,524.52,0
15894.0,85,41,263.55,0
15897.0,26,24,222.05,0
15898.0,58,74,1002.99,0
15899.0,200,4,56.25,1
15903.0,59,26,641.6400000000001,0
15906.0,51,64,683.16,0
15907.0,8,123,529.52,0
15909.0,5,7,191.94,0
15910.0,38,135,550.61,0
15912.0,10,19,264.62,0
15916.0,23,70,848.53,0
15917.0,79,12,123.1,0
15918.0,22,40,334.23,0
15919.0,200,49,270.72,1
15921.0,4,25,336.03000000000003,0
15922.0,205,11,369.5,1
15923.0,204,21,127.08,1
